measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Canada,Female,15-39 years,Ischemic heart disease,Number,2019,10297.440653857597,11828.906816752864,8950.949206751777
Prevalence,Canada,Both,15-39 years,Ischemic heart disease,Number,2019,20832.60282649823,23842.74471789939,18328.074321741267
Prevalence,Canada,Male,15-39 years,Ischemic heart disease,Percent,2019,0.0019838349181735882,0.0022893726491362383,0.001736278083439031
Prevalence,Canada,Female,15-39 years,Ischemic heart disease,Percent,2019,0.001842247620027306,0.0021164333075082854,0.0016018754124052775
Prevalence,Canada,Both,15-39 years,Ischemic heart disease,Percent,2019,0.001911211820312402,0.0021845930474182133,0.0016791974759301912
Prevalence,Canada,Male,15-39 years,Ischemic heart disease,Rate,2019,182.54577354705884,210.65814951697044,160.02529196157047
Prevalence,Canada,Female,15-39 years,Ischemic heart disease,Rate,2019,180.40071089484678,207.23044400859982,156.81154709804227
Prevalence,Canada,Both,15-39 years,Ischemic heart disease,Rate,2019,181.47914250452516,207.70140449540742,159.66143258095752
Prevalence,Canada,Male,25-49 years,Ischemic heart disease,Number,2019,39993.12307859001,44934.54977259124,35654.02826504205
Prevalence,Canada,Female,25-49 years,Ischemic heart disease,Number,2019,28081.137307596164,31573.014882763568,24877.064276169316
Prevalence,Canada,Both,25-49 years,Ischemic heart disease,Number,2019,68074.26038618619,75874.27312077959,60681.65026994393
Prevalence,Canada,Male,25-49 years,Ischemic heart disease,Percent,2019,0.0071021505152524395,0.008005447859084873,0.006336186586427119
Prevalence,Canada,Female,25-49 years,Ischemic heart disease,Percent,2019,0.0046916701126093535,0.005278892449866717,0.004155277836734028
Prevalence,Canada,Both,25-49 years,Ischemic heart disease,Percent,2019,0.0058601342041412876,0.006535214272721015,0.0052305825374730965
Prevalence,Canada,Male,25-49 years,Ischemic heart disease,Rate,2019,677.0741093467207,760.7312938873821,603.6142610002751
Prevalence,Canada,Female,25-49 years,Ischemic heart disease,Rate,2019,465.1083082049089,522.9443300744875,412.03919741042586
Prevalence,Canada,Both,25-49 years,Ischemic heart disease,Rate,2019,569.9306894466681,635.2338834924122,508.038347811836
Prevalence,Canada,Male,55+ years,Ischemic heart disease,Number,2019,612492.6860100371,669222.3706476904,558556.1183737646
Prevalence,Canada,Female,55+ years,Ischemic heart disease,Number,2019,379181.46824069525,414035.5026667792,343566.5093508988
Prevalence,Canada,Both,55+ years,Ischemic heart disease,Number,2019,991674.1542507324,1074325.3137062928,907514.7613647872
Prevalence,Canada,Male,55+ years,Ischemic heart disease,Percent,2019,0.11079544380450619,0.12098818212724982,0.10103739486446903
Prevalence,Canada,Female,55+ years,Ischemic heart disease,Percent,2019,0.061091530279679195,0.06670185737234734,0.055368971377751874
Prevalence,Canada,Both,55+ years,Ischemic heart disease,Percent,2019,0.08450629175301287,0.09156862190595226,0.07733245647098982
Prevalence,Canada,Male,55+ years,Ischemic heart disease,Rate,2019,11026.044038133447,12047.28725518949,10055.082288537047
Prevalence,Canada,Female,55+ years,Ischemic heart disease,Rate,2019,6095.730526247911,6656.044833272828,5523.1835789962915
Prevalence,Canada,Both,55+ years,Ischemic heart disease,Rate,2019,8421.570384635566,9123.466822838747,7706.865612227043
Prevalence,Canada,Male,60-79 years,Ischemic heart disease,Number,2019,415054.89336232445,458965.52191606094,374831.5790909275
Prevalence,Canada,Female,60-79 years,Ischemic heart disease,Number,2019,224497.08789394537,248387.2116689517,201799.42333688287
Prevalence,Canada,Both,60-79 years,Ischemic heart disease,Number,2019,639551.98125627,700714.8262375838,578752.120753814
Prevalence,Canada,Male,60-79 years,Ischemic heart disease,Percent,2019,0.11651216906922744,0.12888184975739514,0.10523588044261195
Prevalence,Canada,Female,60-79 years,Ischemic heart disease,Percent,2019,0.058128279934029865,0.06431447855225728,0.05223881729341378
Prevalence,Canada,Both,60-79 years,Ischemic heart disease,Percent,2019,0.08614157662732393,0.09440425507826576,0.07789663607859687
Prevalence,Canada,Male,60-79 years,Ischemic heart disease,Rate,2019,11611.92146438669,12840.401789211423,10486.600515696957
Prevalence,Canada,Female,60-79 years,Ischemic heart disease,Rate,2019,5801.995022883253,6419.421202166847,5215.387249808876
Prevalence,Canada,Both,60-79 years,Ischemic heart disease,Rate,2019,8591.862288962038,9413.535517537359,7775.065462535068
Prevalence,Canada,Male,65-74 years,Ischemic heart disease,Number,2019,229809.17511624907,254550.71152878462,206014.52183376194
Prevalence,Canada,Female,65-74 years,Ischemic heart disease,Number,2019,121645.91668036391,135836.0334887658,107991.33985796681
Prevalence,Canada,Both,65-74 years,Ischemic heart disease,Number,2019,351455.09179661295,389000.37116669863,315529.75410197215
Prevalence,Canada,Male,65-74 years,Ischemic heart disease,Percent,2019,0.12659853863542825,0.14029513655876774,0.11353445594969022
Prevalence,Canada,Female,65-74 years,Ischemic heart disease,Percent,2019,0.06180371617749047,0.06902868049469421,0.054865912331022906
Prevalence,Canada,Both,65-74 years,Ischemic heart disease,Percent,2019,0.09289099249432627,0.10281614514333354,0.08339317490282283
Prevalence,Canada,Male,65-74 years,Ischemic heart disease,Rate,2019,12629.220979474678,13988.898331641187,11321.579827712569
Prevalence,Canada,Female,65-74 years,Ischemic heart disease,Rate,2019,6170.947112454264,6890.79421241312,5478.267294558184
Prevalence,Canada,Both,65-74 years,Ischemic heart disease,Rate,2019,9270.94528076938,10261.342741827355,8323.279852854852
Prevalence,Canada,Male,75+ years,Ischemic heart disease,Number,2019,230627.27936349023,253289.64175516987,207891.99795124546
Prevalence,Canada,Female,75+ years,Ischemic heart disease,Number,2019,185832.98986742218,208778.3636923271,165852.29670612817
Prevalence,Canada,Both,75+ years,Ischemic heart disease,Number,2019,416460.26923091244,458420.96389482595,374371.58929829794
Prevalence,Canada,Male,75+ years,Ischemic heart disease,Percent,2019,0.19354293546410803,0.21258237274274097,0.1744692893549799
Prevalence,Canada,Female,75+ years,Ischemic heart disease,Percent,2019,0.11636215005953657,0.13071980785935666,0.10385363912289955
Prevalence,Canada,Both,75+ years,Ischemic heart disease,Percent,2019,0.14934221721506752,0.1643971433198572,0.13424512101849162
Prevalence,Canada,Male,75+ years,Ischemic heart disease,Rate,2019,19344.920412861557,21245.82995853376,17437.894450027812
Prevalence,Canada,Female,75+ years,Ischemic heart disease,Rate,2019,11631.680424705566,13067.87997004521,10381.046521209324
Prevalence,Canada,Both,75+ years,Ischemic heart disease,Rate,2019,14927.79850405451,16431.857453518787,13419.151990196193
Prevalence,Canada,Male,95+ years,Ischemic heart disease,Number,2019,4417.426077447957,6527.793305349357,3310.2069826416173
Prevalence,Canada,Female,95+ years,Ischemic heart disease,Number,2019,10524.681393253453,16450.991770830795,7479.131422280939
Prevalence,Canada,Both,95+ years,Ischemic heart disease,Number,2019,14942.107470701412,22748.003880469052,10866.82519030927
Prevalence,Canada,Male,95+ years,Ischemic heart disease,Percent,2019,0.21948083312216576,0.3243269745568853,0.16446478133767206
Prevalence,Canada,Female,95+ years,Ischemic heart disease,Percent,2019,0.1699568496175582,0.2656388200762972,0.12077957806990848
Prevalence,Canada,Both,95+ years,Ischemic heart disease,Percent,2019,0.18210465724854125,0.27722845387834094,0.13244166392011852
Prevalence,Canada,Male,95+ years,Ischemic heart disease,Rate,2019,21946.476024210737,32431.116391113123,16445.635287617348
Prevalence,Canada,Female,95+ years,Ischemic heart disease,Rate,2019,16994.479566879116,26563.84863901861,12076.75001121015
Prevalence,Canada,Both,95+ years,Ischemic heart disease,Rate,2019,18209.162522208288,27721.798985015685,13242.829793505682
Prevalence,Canada,Male,75-84 years,Ischemic heart disease,Number,2019,167769.72755673426,185589.971098725,150934.57049528445
Prevalence,Canada,Female,75-84 years,Ischemic heart disease,Number,2019,113950.64540791052,126402.84759668543,100854.97553209454
Prevalence,Canada,Both,75-84 years,Ischemic heart disease,Number,2019,281720.3729646447,310681.87470284547,251871.53053923592
Prevalence,Canada,Male,75-84 years,Ischemic heart disease,Percent,2019,0.18858605832442502,0.208601962787241,0.1696321878525173
Prevalence,Canada,Female,75-84 years,Ischemic heart disease,Percent,2019,0.10678975860778062,0.1184369937458957,0.09453442976050416
Prevalence,Canada,Both,75-84 years,Ischemic heart disease,Percent,2019,0.14397913901897955,0.15876557963776883,0.12872047299522874
Prevalence,Canada,Male,75-84 years,Ischemic heart disease,Rate,2019,18847.567409483236,20849.52715694422,16956.274133957042
Prevalence,Canada,Female,75-84 years,Ischemic heart disease,Rate,2019,10673.701651608144,11840.093387194214,9447.03661007159
Prevalence,Canada,Both,75-84 years,Ischemic heart disease,Rate,2019,14390.204915066066,15869.551049230999,12865.533644546853
Prevalence,Canada,Male,20-54 years,Ischemic heart disease,Number,2019,76643.74102145685,85005.72238196066,68271.17008534542
Prevalence,Canada,Female,20-54 years,Ischemic heart disease,Number,2019,46826.29690968251,52030.89050431197,41905.25639028319
Prevalence,Canada,Both,20-54 years,Ischemic heart disease,Number,2019,123470.03793113938,135923.59291987875,110883.81902271979
Prevalence,Canada,Male,20-54 years,Ischemic heart disease,Percent,2019,0.009782326394290846,0.010896151347917476,0.008716023865656217
Prevalence,Canada,Female,20-54 years,Ischemic heart disease,Percent,2019,0.00565350491321625,0.00627506411238391,0.005064697569401806
Prevalence,Canada,Both,20-54 years,Ischemic heart disease,Percent,2019,0.007660537940954694,0.008438304917918017,0.006878144045856512
Prevalence,Canada,Male,20-54 years,Ischemic heart disease,Rate,2019,929.6513556429038,1031.0781284497891,828.0961364268518
Prevalence,Canada,Female,20-54 years,Ischemic heart disease,Rate,2019,559.5143705664652,621.7026088286118,500.71422896965123
Prevalence,Canada,Both,20-54 years,Ischemic heart disease,Rate,2019,743.193263867429,818.153945291983,667.4340491864136
Prevalence,Canada,Male,55-89 years,Ischemic heart disease,Number,2019,591834.8833100355,647788.65864955,540125.3608435787
Prevalence,Canada,Female,55-89 years,Ischemic heart disease,Number,2019,346091.64028500253,378181.2449283292,314655.16914123605
Prevalence,Canada,Both,55-89 years,Ischemic heart disease,Number,2019,937926.5235950382,1021061.6165142085,857657.9167094378
Prevalence,Canada,Male,55-89 years,Ischemic heart disease,Percent,2019,0.10901480765936632,0.11933375754166986,0.09949148370396553
Prevalence,Canada,Female,55-89 years,Ischemic heart disease,Percent,2019,0.05784965683788134,0.06319574769418673,0.05255863568891504
Prevalence,Canada,Both,55-89 years,Ischemic heart disease,Percent,2019,0.08219102184555119,0.08955555683450733,0.07517215983416833
Prevalence,Canada,Male,55-89 years,Ischemic heart disease,Rate,2019,10847.909543281567,11873.502171572425,9900.111030451162
Prevalence,Canada,Female,55-89 years,Ischemic heart disease,Rate,2019,5771.8057963931515,6306.9674256419685,5247.536541532445
Prevalence,Canada,Both,55-89 years,Ischemic heart disease,Rate,2019,8190.07033898608,8916.014473753006,7489.156653460185
Prevalence,Canada,Male,60-89 years,Ischemic heart disease,Number,2019,527654.1022468827,579094.3354975482,478714.190513086
Prevalence,Canada,Female,60-89 years,Ischemic heart disease,Number,2019,315785.5164912012,345860.08021753683,285455.1174232446
Prevalence,Canada,Both,60-89 years,Ischemic heart disease,Number,2019,843439.618738084,920598.8622362097,768541.5023230484
Prevalence,Canada,Male,60-89 years,Ischemic heart disease,Percent,2019,0.12829177213435228,0.14085368337963136,0.11640251063512723
Prevalence,Canada,Female,60-89 years,Ischemic heart disease,Percent,2019,0.06849879555383191,0.07499876119438226,0.061920205813328084
Prevalence,Canada,Both,60-89 years,Ischemic heart disease,Percent,2019,0.09669134330721685,0.10550472741450206,0.08809423171015134
Prevalence,Canada,Male,60-89 years,Ischemic heart disease,Rate,2019,12791.14145114696,14038.13128215067,11604.76323305297
Prevalence,Canada,Female,60-89 years,Ischemic heart disease,Rate,2019,6838.845939546442,7490.159243300233,6181.9921078207635
Prevalence,Canada,Both,60-89 years,Ischemic heart disease,Rate,2019,9647.38177486911,10529.940126349233,8790.686515099933
Prevalence,Canada,Male,65-89 years,Ischemic heart disease,Number,2019,439778.6517797378,483290.7301590492,399062.0458428543
Prevalence,Canada,Female,65-89 years,Ischemic heart disease,Number,2019,274389.07859209337,300864.6072579001,246954.7914655016
Prevalence,Canada,Both,65-89 years,Ischemic heart disease,Number,2019,714167.7303718312,780432.7037743862,648611.5825459765
Prevalence,Canada,Male,65-89 years,Ischemic heart disease,Percent,2019,0.15124789890806636,0.1661787677746656,0.13717053424741912
Prevalence,Canada,Female,65-89 years,Ischemic heart disease,Percent,2019,0.08212500176880899,0.09002760591591732,0.07392234527347567
Prevalence,Canada,Both,65-89 years,Ischemic heart disease,Percent,2019,0.11428909404552866,0.12490722764347434,0.10379582883255431
Prevalence,Canada,Male,65-89 years,Ischemic heart disease,Rate,2019,15098.996918068675,16592.90467072839,13701.066606837629
Prevalence,Canada,Female,65-89 years,Ischemic heart disease,Rate,2019,8203.659918513868,8995.222886149426,7383.432076909436
Prevalence,Canada,Both,65-89 years,Ischemic heart disease,Rate,2019,11413.261124241086,12472.255268992603,10365.594866559188
Prevalence,Canada,Male,70-89 years,Ischemic heart disease,Number,2019,328353.8993756762,359583.96835660527,298361.3948078285
Prevalence,Canada,Female,70-89 years,Ischemic heart disease,Number,2019,218203.7803758672,240927.43648260148,195355.5433037174
Prevalence,Canada,Both,70-89 years,Ischemic heart disease,Number,2019,546557.6797515433,598034.953443716,493340.4509390135
Prevalence,Canada,Male,70-89 years,Ischemic heart disease,Percent,2019,0.1723416172777219,0.18871205282374207,0.15659680997830955
Prevalence,Canada,Female,70-89 years,Ischemic heart disease,Percent,2019,0.09636855759607808,0.106423018992178,0.0862699138212465
Prevalence,Canada,Both,70-89 years,Ischemic heart disease,Percent,2019,0.131084276275023,0.14341264763144315,0.11831246293281171
Prevalence,Canada,Male,70-89 years,Ischemic heart disease,Rate,2019,17218.32089574394,18855.972680395444,15645.564887369515
Prevalence,Canada,Female,70-89 years,Ischemic heart disease,Rate,2019,9630.390883480188,10633.29601295445,8621.987391917395
Prevalence,Canada,Both,70-89 years,Ischemic heart disease,Rate,2019,13098.147107850291,14331.789829397374,11822.806704664465
Prevalence,Canada,Male,75-94 years,Ischemic heart disease,Number,2019,226209.8532860423,249156.69933967275,203945.3465441592
Prevalence,Canada,Female,75-94 years,Ischemic heart disease,Number,2019,175308.3084741687,195048.98901849025,156198.69692316934
Prevalence,Canada,Both,75-94 years,Ischemic heart disease,Number,2019,401518.161760211,440250.0253043185,361549.30954510655
Prevalence,Canada,Male,75-94 years,Ischemic heart disease,Percent,2019,0.19309730837632566,0.21265192412735495,0.17410356544061845
Prevalence,Canada,Female,75-94 years,Ischemic heart disease,Percent,2019,0.11420014375517624,0.12706249588958218,0.10175522353077943
Prevalence,Canada,Both,75-94 years,Ischemic heart disease,Percent,2019,0.14834899486752492,0.16266327141569156,0.13360058030658348
Prevalence,Canada,Male,75-94 years,Ischemic heart disease,Rate,2019,19300.24291254218,21258.069667116648,17400.633403035506
Prevalence,Canada,Female,75-94 years,Ischemic heart disease,Rate,2019,11415.417574392957,12700.856431099111,10171.071556581464
Prevalence,Canada,Both,75-94 years,Ischemic heart disease,Rate,2019,14828.357807506507,16258.753704583107,13352.279018933888
Prevalence,Canada,Male,<70 years,Ischemic heart disease,Number,2019,340287.22932179953,374727.7305339515,308042.7175969102
Prevalence,Canada,Female,<70 years,Ischemic heart disease,Number,2019,174899.7351089423,191849.68958465624,159480.1281541332
Prevalence,Canada,Both,<70 years,Ischemic heart disease,Number,2019,515186.9644307418,563502.6836766714,469241.0329287987
Prevalence,Canada,Male,<70 years,Ischemic heart disease,Percent,2019,0.023437673433489244,0.025880625905215813,0.021239060539272013
Prevalence,Canada,Female,<70 years,Ischemic heart disease,Percent,2019,0.011436617564801578,0.012539903256702371,0.01042271183628269
Prevalence,Canada,Both,<70 years,Ischemic heart disease,Percent,2019,0.017281295625408737,0.01896442066194438,0.01573748786120849
Prevalence,Canada,Male,<70 years,Ischemic heart disease,Rate,2019,2131.6541794258983,2347.3990914425044,1929.6655584632588
Prevalence,Canada,Female,<70 years,Ischemic heart disease,Rate,2019,1089.0316773293298,1194.5723594912822,993.0198656745267
Prevalence,Canada,Both,<70 years,Ischemic heart disease,Rate,2019,1608.7706138952328,1759.645761518486,1465.2955853489582
Prevalence,Canada,Male,10-24 years,Total cancers,Number,2019,11053.480384411596,14455.409820027586,8337.53925727928
Prevalence,Canada,Female,10-24 years,Total cancers,Number,2019,10294.33537134329,13064.542175102251,8063.952505108666
Prevalence,Canada,Both,10-24 years,Total cancers,Number,2019,21347.815755754888,27000.52494882999,16750.183594499005
Prevalence,Canada,Male,10-24 years,Total cancers,Percent,2019,0.004012983521337672,0.005288795998974592,0.003039630356664658
Prevalence,Canada,Female,10-24 years,Total cancers,Percent,2019,0.0035712943943287073,0.0045331251172310875,0.002788154552239211
Prevalence,Canada,Both,10-24 years,Total cancers,Percent,2019,0.003787041673895164,0.004810742836825648,0.0029695793785977547
Prevalence,Canada,Male,10-24 years,Total cancers,Rate,2019,341.1802048154854,446.1852295901395,257.3491110969317
Prevalence,Canada,Female,10-24 years,Total cancers,Rate,2019,333.8908245817088,423.7408829491238,261.54964397348283
Prevalence,Canada,Both,10-24 years,Total cancers,Rate,2019,337.62580223112826,427.0260714636733,264.91207523593465
Prevalence,Canada,Male,85+ years,Total cancers,Number,2019,144327.45655261635,178723.40864307695,113971.96977015976
Prevalence,Canada,Female,85+ years,Total cancers,Number,2019,123375.47393532444,150916.57184679853,101743.20011596684
Prevalence,Canada,Both,85+ years,Total cancers,Number,2019,267702.9304879408,314226.3934187997,225369.73015439653
Prevalence,Canada,Male,85+ years,Total cancers,Percent,2019,0.4779225277112969,0.5918209647218605,0.37737689972721516
Prevalence,Canada,Female,85+ years,Total cancers,Percent,2019,0.23279855612464007,0.28475328169955516,0.19200722095985975
Prevalence,Canada,Both,85+ years,Total cancers,Percent,2019,0.32177548034174674,0.3776705262649004,0.27090429702523566
Prevalence,Canada,Male,85+ years,Total cancers,Rate,2019,47783.38827907565,59171.069966432085,37733.40855953643
Prevalence,Canada,Female,85+ years,Total cancers,Rate,2019,23275.666173793248,28471.49141036554,19194.58289249699
Prevalence,Canada,Both,85+ years,Total cancers,Rate,2019,32171.683657499474,37762.72492602387,27084.214772276755
Prevalence,Canada,Male,10-19 years,Total cancers,Number,2019,5883.510100557791,7890.196499747652,4323.3657712084
Prevalence,Canada,Female,10-19 years,Total cancers,Number,2019,6348.771657729481,8039.766882019139,4998.750868935647
Prevalence,Canada,Both,10-19 years,Total cancers,Number,2019,12232.281758287274,15471.751936336213,9596.060647430158
Prevalence,Canada,Male,10-19 years,Total cancers,Percent,2019,0.00337553355167835,0.004522974106889784,0.0024935135553073385
Prevalence,Canada,Female,10-19 years,Total cancers,Percent,2019,0.003457903951225499,0.004393321753171504,0.002748128477798166
Prevalence,Canada,Both,10-19 years,Total cancers,Percent,2019,0.003417656949456453,0.004340100793567763,0.0027266551272350425
Prevalence,Canada,Male,10-19 years,Total cancers,Rate,2019,277.99781623142354,372.8144184470282,204.28047587641154
Prevalence,Canada,Female,10-19 years,Total cancers,Rate,2019,316.051879908942,400.23229280867497,248.84571291835968
Prevalence,Canada,Both,10-19 years,Total cancers,Rate,2019,296.52849498932386,375.05801511003676,232.62261921664245
Prevalence,Canada,Male,10 to 54 years,Total cancers,Number,2019,122403.86808304372,151176.881869447,98016.76381720214
Prevalence,Canada,Female,10 to 54 years,Total cancers,Number,2019,171847.05655087178,217907.07643380208,135056.4936414702
Prevalence,Canada,Both,10 to 54 years,Total cancers,Number,2019,294250.92463391554,366921.0731760249,235641.1621436482
Prevalence,Canada,Male,10 to 54 years,Total cancers,Percent,2019,0.01277881460528329,0.015821946714782858,0.010209023240386191
Prevalence,Canada,Female,10 to 54 years,Total cancers,Percent,2019,0.016982622168203638,0.021518996491297588,0.01333692484045341
Prevalence,Canada,Both,10 to 54 years,Total cancers,Percent,2019,0.014938322116509846,0.018593084445098496,0.011921496994581874
Prevalence,Canada,Male,10 to 54 years,Total cancers,Rate,2019,1181.4200927171619,1459.132040449259,946.0401538797158
Prevalence,Canada,Female,10 to 54 years,Total cancers,Rate,2019,1655.8988608516088,2099.728019091328,1301.3891448604427
Prevalence,Canada,Both,10 to 54 years,Total cancers,Rate,2019,1418.8554491790644,1769.26534637787,1136.2436579404598
Prevalence,Canada,Male,0-9 years,Total cancers,Number,2019,6124.651818944724,11302.832684661857,3056.6420129636463
Prevalence,Canada,Female,0-9 years,Total cancers,Number,2019,3894.488653204589,4847.6687321052505,3087.7915305932456
Prevalence,Canada,Both,0-9 years,Total cancers,Number,2019,10019.140472149313,15592.806399429233,6463.2831653002
Prevalence,Canada,Male,0-9 years,Total cancers,Percent,2019,0.004328832737511488,0.00805664613435915,0.0021383890294241763
Prevalence,Canada,Female,0-9 years,Total cancers,Percent,2019,0.002677059233923792,0.0033261462278400154,0.002099104901757366
Prevalence,Canada,Both,0-9 years,Total cancers,Percent,2019,0.0034914300108850648,0.005492501640198515,0.00222638045306949
Prevalence,Canada,Male,0-9 years,Total cancers,Rate,2019,298.1757382882636,550.2729918577568,148.81115136687006
Prevalence,Canada,Female,0-9 years,Total cancers,Rate,2019,199.53514104279583,248.3715707820701,158.20380374216666
Prevalence,Canada,Both,0-9 years,Total cancers,Rate,2019,250.1144821855096,389.25362003388653,161.34724596396399
Prevalence,Canada,Male,5-19 years,Total cancers,Number,2019,7632.608229103379,9822.029317505503,5786.1167408428755
Prevalence,Canada,Female,5-19 years,Total cancers,Number,2019,7909.677140682872,9704.510523508494,6414.945226830687
Prevalence,Canada,Both,5-19 years,Total cancers,Number,2019,15542.28536978625,19038.4194933144,12682.237754001892
Prevalence,Canada,Male,5-19 years,Total cancers,Percent,2019,0.0030144801396177314,0.003913105945489017,0.002299209735228348
Prevalence,Canada,Female,5-19 years,Total cancers,Percent,2019,0.0029897186687442637,0.003667668070888024,0.002428146166624469
Prevalence,Canada,Both,5-19 years,Total cancers,Percent,2019,0.003001749388536528,0.003715468616846283,0.0024435726381309424
Prevalence,Canada,Male,5-19 years,Total cancers,Rate,2019,239.71975545227332,308.4836002795954,181.72640970151016
Prevalence,Canada,Female,5-19 years,Total cancers,Rate,2019,261.7672489117876,321.1664618658498,212.29976067042082
Prevalence,Canada,Both,5-19 years,Total cancers,Rate,2019,250.4551434853906,306.79336870255213,204.36709279377138
Prevalence,Canada,Male,15-39 years,Total cancers,Number,2019,35218.03924167441,44137.027942548215,28053.071376189793
Prevalence,Canada,Female,15-39 years,Total cancers,Number,2019,43868.2594474394,57754.008676483674,32941.57848024819
Prevalence,Canada,Both,15-39 years,Total cancers,Number,2019,79086.29868911383,100604.21918158112,61635.01497600813
Prevalence,Canada,Male,15-39 years,Total cancers,Percent,2019,0.0066317605961619145,0.00831567614256015,0.005249444577842101
Prevalence,Canada,Female,15-39 years,Total cancers,Percent,2019,0.00784814315804926,0.010331563204416043,0.005902741170220178
Prevalence,Canada,Both,15-39 years,Total cancers,Percent,2019,0.007255496333868351,0.009241967382404482,0.00567201367596607
Prevalence,Canada,Male,15-39 years,Total cancers,Rate,2019,610.2330567703759,764.7749294988902,486.08360562653314
Prevalence,Canada,Female,15-39 years,Total cancers,Rate,2019,768.5273900629842,1011.7916259475329,577.1030274021465
Prevalence,Canada,Both,15-39 years,Total cancers,Rate,2019,688.9448135449167,876.3939667772936,536.9213707598773
Prevalence,Canada,Male,25-49 years,Total cancers,Number,2019,64333.68849447994,79835.21001339046,51144.97143346703
Prevalence,Canada,Female,25-49 years,Total cancers,Number,2019,102349.27221762728,130930.10358531767,78864.62079339767
Prevalence,Canada,Both,25-49 years,Total cancers,Number,2019,166682.96071210725,209367.31931596066,131042.41248020933
Prevalence,Canada,Male,25-49 years,Total cancers,Percent,2019,0.011424770763242626,0.014197391834400861,0.009076512897001435
Prevalence,Canada,Female,25-49 years,Total cancers,Percent,2019,0.017100187222611987,0.021873383818311685,0.013164992020798781
Prevalence,Canada,Both,25-49 years,Total cancers,Percent,2019,0.014348943463501079,0.018010034778419195,0.011278074178097673
Prevalence,Canada,Male,25-49 years,Total cancers,Rate,2019,1089.1541216421817,1351.591212521792,865.8722629095319
Prevalence,Canada,Female,25-49 years,Total cancers,Rate,2019,1695.2125665603724,2168.5973151517464,1306.2359245868754
Prevalence,Canada,Both,25-49 years,Total cancers,Rate,2019,1395.5015328663105,1752.8631228369527,1097.1120665565936
Prevalence,Canada,Male,55+ years,Total cancers,Number,2019,1175514.4312977826,1431534.1649058308,960831.9662717091
Prevalence,Canada,Female,55+ years,Total cancers,Number,2019,792991.425970708,927968.9949853086,682747.7972722643
Prevalence,Canada,Both,55+ years,Total cancers,Number,2019,1968505.8572684908,2334367.6380832763,1669996.8528563133
Prevalence,Canada,Male,55+ years,Total cancers,Percent,2019,0.21264016796121868,0.2591091458988084,0.17384614338660734
Prevalence,Canada,Female,55+ years,Total cancers,Percent,2019,0.12776203495614444,0.14953578588185643,0.10996325512318304
Prevalence,Canada,Both,55+ years,Total cancers,Percent,2019,0.16774701184991148,0.19894097105310157,0.14228459635168847
Prevalence,Canada,Male,55+ years,Total cancers,Rate,2019,21161.516182967684,25770.36282207233,17296.819725916866
Prevalence,Canada,Female,55+ years,Total cancers,Rate,2019,12748.149493619469,14918.05218326977,10975.870231398601
Prevalence,Canada,Both,55+ years,Total cancers,Rate,2019,16717.094580406352,19824.09371411656,14182.073797290299
Prevalence,Canada,Male,60-79 years,Total cancers,Number,2019,794659.6054717011,993614.8831321744,625558.7632989002
Prevalence,Canada,Female,60-79 years,Total cancers,Number,2019,495732.7903728659,591619.483035351,419892.5213762448
Prevalence,Canada,Both,60-79 years,Total cancers,Number,2019,1290392.3958445673,1561861.2039104702,1066508.7190504817
Prevalence,Canada,Male,60-79 years,Total cancers,Percent,2019,0.22307107070756355,0.2790473476855664,0.17558665965678985
Prevalence,Canada,Female,60-79 years,Total cancers,Percent,2019,0.12835811338998412,0.1531900140136576,0.10874018118470291
Prevalence,Canada,Both,60-79 years,Total cancers,Percent,2019,0.17380273375624103,0.21026793398181987,0.14359335601547754
Prevalence,Canada,Male,60-79 years,Total cancers,Rate,2019,22232.059125737578,27798.19771623461,17501.15309312736
Prevalence,Canada,Female,60-79 years,Total cancers,Rate,2019,12811.92201380429,15290.057114831938,10851.874926421156
Prevalence,Canada,Both,60-79 years,Total cancers,Rate,2019,17335.375526540316,20982.338843062826,14327.679864363194
Prevalence,Canada,Male,65-74 years,Total cancers,Number,2019,445027.8246047405,560650.0967202785,345092.13119142933
Prevalence,Canada,Female,65-74 years,Total cancers,Number,2019,269191.8607468767,320709.93276190496,227834.2621680751
Prevalence,Canada,Both,65-74 years,Total cancers,Number,2019,714219.685351617,868225.5131925447,583151.5045057168
Prevalence,Canada,Male,65-74 years,Total cancers,Percent,2019,0.24515737228627207,0.3088469009371083,0.1901056529935103
Prevalence,Canada,Female,65-74 years,Total cancers,Percent,2019,0.1367658914778227,0.1627956537777325,0.11582996471267537
Prevalence,Canada,Both,65-74 years,Total cancers,Percent,2019,0.1887702597414763,0.22948555870174492,0.15416793739841275
Prevalence,Canada,Male,65-74 years,Total cancers,Rate,2019,24456.615955847312,30810.6669808224,18964.624806167147
Prevalence,Canada,Female,65-74 years,Total cancers,Rate,2019,13655.770625963602,16269.218791064794,11557.750729426498
Prevalence,Canada,Both,65-74 years,Total cancers,Rate,2019,18840.221057815892,22902.701972615338,15382.806551567905
Prevalence,Canada,Male,75+ years,Total cancers,Number,2019,470859.4885890814,577853.4785676083,381252.01619173517
Prevalence,Canada,Female,75+ years,Total cancers,Number,2019,311358.9678901862,361091.9753192146,264527.77572400414
Prevalence,Canada,Both,75+ years,Total cancers,Number,2019,782218.4564792676,912737.8908369192,662997.7481313053
Prevalence,Canada,Male,75+ years,Total cancers,Percent,2019,0.39514577093575737,0.48488687154983545,0.3199768847639417
